#https://urantia-book.org/urantiabook/bible_refs/Luke_1.html

Book	Ch:Vs	1st Ed Page:Line	Paper:Sec:Ppgh	Key Words	Class
Luke	11:2	23:24	1:1.5/16	Calling God "our Father"+	R
Luke	11:2	1500:27	135:5.2/31-32	Messiah rules in heaven, earth	R
Luke	11:2	1774:28	160:1.11/19-20	"Not my will but yours be done"	R
Luke	11:2	1303:7	118:8.11/12	My will that your will be done+	R
Luke	11:2	1511:46-48	136:2.4/5-8	Jesus' prayer	R
Luke	11:2	1923:12	177:2.7/11	Pray "Our Father --"	S
Luke	11:2	1453:43-44	131:10.2/14-16	Live the will of Father, reveal Him+	C
Luke	11:2	22:28-30	1:1.1/12-14	Calling God "our Father"+	C
Luke	11:2	1221:33-35	111:5.6/7-10	Not my will but God's will+	C
Luke	11:2	2078:8	195:6.16/5-6	Doing the Father's will+	R
Luke	11:2	1860:23-24	170:2.11/5-6	Your kingdom come, will be done	S
Luke	11:2	2088:30	196:0.8/6	Do will of God+	R
Luke	11:2	0008:42	000:5.10/3-4	People do Father's will+	R
Luke	11:2,13	2087:12	196:0.2/7	Father in heaven+	C
Luke	11:2,13	1454:46-47	131:10.8/9-11	Father-child relationship+	C
Luke	11:2,13	1676:17-18	149:6.8/7-8	God is our Father+	C
Luke	11:2,13	2052:27	193:0.3/10-11	Revealed your Father in heaven+	S
Luke	11:2,13	1453:38	131:10.2/4-5	God is our heavenly Father+	C
Luke	11:2,13	2067:8-9	194:4.6/9-10	God: loving Father of all men+	C
Luke	11:2,13	1454:16-17	131:10.5/1-3	God is MY Father+	C
Luke	11:2,13	1454:29-30	131:10.6/5-7	Father-child relationship+	C
Luke	11:2,13	1590:35	141:4.2/3	God is our Father+	C
Luke	11:2,13	1598:42-50	142:3.8/all	The Father in heaven+	C
Luke	11:2-4	1620:1-10	144:3.3/all	Lord's prayer	S
Luke	11:2-4	1389:29-30	126:3.3/4	Lord's Prayer	R
Luke	11:2.13	1103:19	100:7.16/2-3	Our Father in heaven+	R
Luke	11:2a	1619:47-48	144:3.2/3-4	Jesus responds	S
Luke	11:3-4	1001:35-39	91:8.6/1-3	Personal prayer+	C
Luke	11:4	2017:44-45	188:4.13/10-11	Forgive our debts as we forgive	R
Luke	11:4	1337:27-28	121:5.11/4-5	Deliverance from evil+	C
Luke	11:4	962:42	87:5.4/15-16	Deliver us from evil eye	R
Luke	11:4	1475:4-7	133:4.7/10-16	Justice, fairness, & mercy+	C
Luke	11:4a	1638:34-41	146:2.4/8-21	Forgiveness+	C
Luke	11:4a	1862:5-6	170:3.4/all	We are forgiven as we forgive+	S
Luke	11:4b	1738:25	156:5.3/2-3	Lead us not into temptation	R
Luke	11:5-8	1619:2-10	144:2.3/3-17	Parable of neighbor & loaves	S
Luke	11:5-10	1619:13-15	144:2.3/22-27	Ask, seek, knock	S
Luke	11:9	1454:22-24	131:10.5/12-15	Ask and it will be given you+	C
Luke	11:9-10	1440:22-23	130:8.2/16-18	Seek and find	C
Luke	11:9-10	1849:19-20	168:4.13/1-3	Ask and receive	S
Luke	11:9-10	1838:41-42	167:5.2/23-24	Ask and receive; seek and find	S
Luke	11:9-13	1639:18-23	146:2.7/all	When prayers are answered	C
Luke	11:10	1102:38-39	100:7.10/5	All who seek shall receive	R
Luke	11:11-13	1619:16-24	144:2.4/all	Appropriate gifts to son	S
Luke	11:13	95:38-40	8:5.3/1-4	Spirit of God (Holy Spirit)+	C
Luke	11:13	1130:31-35	103:1.6/3-12	Spirit in man (Holy Spirit)+	C
Luke	11:13	96:10	8:5.5/8-9	Spirit of God (Holy Spirit)+	C
Luke	11:13	377:33	34:4.1/5-6	Holy Spirit+	C
Luke	11:13	1454:2-5	131:10.3/11-17	If earth parents love, give gifts	C
Luke	11:14	1713:40-48	153:4.1/1-15	Healing the demoniac	S
Luke	11:14-20	1850:24-25	169:0.7/all	In league with devils	S
Luke	11:15	1714:6-13	153:4.2/all	Pharisee says Beelzebub did it	S
Luke	11:15,18-19	1924:46	177:4.3/3	Prince of devils	C
Luke	11:15,18-19	863:27	77:7.4/4-5	Beelzebub	C
Luke	11:15-19	602:11	53:1.5/4	Beelzebub: disloyal midwayer	C
Luke	11:16,29-30	1714:41-47	153:4.5/all	Pharisees ask for a sign	C
Luke	11:16,29-30	1520:22	136:8.1/23	Jesus refused to show a sign	R
Luke	11:17	2085:20	195:10.11/3-4	A house divided	R
Luke	11:17-23	1714:14-32	153:4.3/all	House divided cannot stand	S
Luke	11:20	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	11:20	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	11:20	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	11:20	1710:16	153:2.4/11	Kingdom of God+	C
Luke	11:20	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	11:20	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	11:20	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	11:23a	1764:41	159:2.2/2-3	Who is not with me, against me	R
Luke	11:24-26	1592:27-30	141:6.2/5-10	Don't take beliefs out of hearts	C
Luke	11:27-28	1722:31-35	154:6.7/8-16	Blessed is the womb	S
Luke	11:28	1769:40-44	159:5.8/1-9	Jesus taught positive action+	C
Luke	11:33	1572:13-16	140:4.4/all	You are the light of the world	S
Luke	11:33	1570:46-49	140:3.13/all	You are the light of the world	S
Luke	11:33	1692:7-10	151:3.1/16-21	Let light shine with discretion	C
Luke	11:34	955:19-20	86:5.11/11-13	Eyes are the windows of soul	C
Luke	11:34-36	1577:37-40	140:6.12/all	Eye, light of body	S
Luke	11:35-36	1731:18	155:6.3/13-14	Darkness into light	C
Luke	11:37	1825:17-21	166:1.1/all	Pharisee invited Jesus	S
Luke	11:37-41	1850:22-23	169:0.6/all	Apostles didn't wash hands	S
Luke	11:38	1825:23-30	166:1.2/4-15	Jesus not wash hands	S
Luke	11:39	1826:8-12	166:1.4/9-16	Clean outside dirty inside	S
Luke	11:39-40	1908:6-13	175:1.18/1-9	7th Woe	S
Luke	11:39-53	1911:20-22	175:4.12/all	Sanhedrin angry over farewell talk	S
Luke	11:40	1287:47-49	117:6.1/2-5	He is within and without	C
Luke	11:40-41	1826:13-17	166:1.4/18-25	God looks at both inner & outer	S
Luke	11:42	1826:17-22	166:1.4/26-35	Almsgiving not enough	S
Luke	11:42	1908:1-5	175:1.17/all	6th Woe	S
Luke	11:43	1907:3-5	175:1.9/5-7	Leaders desire honors	S
Luke	11:43	1826:22-24	166:1.4/35-39	Woe to seekers of honor	S
Luke	11:45-50	1826:25-38	166:1.5/1-25	More "woes"	S
Luke	11:46	1906:47-49	175:1.8/28-32	Weighty burdens	S
Luke	11:47-48	1908:19-26	175:1.20/all	9th Woe	S
Luke	11:49-51	1908:30-41	175:1.22/all	Offer of pardon	S
Luke	11:52	1907:24-27	175:1.12/1-8	1st Woe	S
Luke	11:52	1826:38-41	166:1.5/25-30	Lawyers hide knowledge	S
Luke	11:53-54	1826:47-53	166:1.6/all	Pharisees wait to "catch" Jesus	S
Luke	12:1	1820:4-5	165:3.2/3-4	Beware leaven of Pharisees	S
Luke	12:1	1745:10-11	157:2.2/10-12	Beware the leaven of Pharisees	S
Luke	12:1	1751:25	157:7.4/3	Beware leaven of Pharisees	S
Luke	12:1a	1819:47-48	165:3.1/1-3	Gathering crowds	S
Luke	12:2-3	1692:10-12	151:3.1/21-24	Nothing hid,all will come to light	S
Luke	12:2-5	1681:47-54	150:4.2/15-28	Nothing hid that shall not be known	S
Luke	12:3	1820:11-12	165:3.3/1-4	Proclaim from housetops	S
Luke	12:4	1096:20-21	100:2.7/2-4	To a God-knowing believer	R
Luke	12:4,04,07,32	1582:19	140:8.20/27	"Fear not" said Jesus	R
Luke	12:4-5	1820:13-18	165:3.3/4-14	Fear not killers of body	S
Luke	12:4-7,,32	1103:14	100:7.15/2-3	Fear not	R
Luke	12:6	48:47-48	3:3.1/9-11	Sparrow not fall	R
Luke	12:6-7	1682:8-11	150:4.3/1-6	Sparrows fall / hairs numbered	S
Luke	12:6-7	1820:19-24	165:3.4/all	Sparrows fall, hairs numbered	S
Luke	12:7	419:25	38:2.3/10-11	Hairs of head numbered	R
Luke	12:7	49:1-2	3:3.1/11-12	Hairs are numbered	R
Luke	12:8	1829:44-45	166:3.7/18-19	Whosoever will may come+	C
Luke	12:8	1102:18-19	100:7.6/6-7	Whosoever will may come+	C
Luke	12:8	1567:4	139:12.7/15-16	Whosoever will may come+	C
Luke	12:8	1820:44-45	165:3.8/13-14	Whosoever will may come+	C
Luke	12:8	1454:40	131:10.7/10-12	Whosoever will are saved+	C
Luke	12:8	365:29	32:5.8/3-4	Whosoever will may come+	C
Luke	12:8	39:7	2:5.2/8-9	Whosoever will may come+	C
Luke	12:8-9	1820:25-28	165:3.5/all	Confess me before men	S
Luke	12:10	1820:29-32	165:3.6/all	Unforgivable sin	S
Luke	12:11-12	1584:13-15	140:9.3/12-16	Testimony of spirit within+	C
Luke	12:11-12	1820:33-37	165:3.7/all	Spirit will give answers	S
Luke	12:11-12	1912:33-45	176:1.1/13-26	Persecution & danger	S
Luke	12:13-15	1821:3-12	165:4.1/2-19	Love of material things	S
Luke	12:15	1581:26-27	140:8.17/2-4	Possessions not happiness	R
Luke	12:16-19	1821:18-25	165:4.2/all	Parable of rich man	S
Luke	12:19	1882:46-50	172:3.14/all	Pharisees report to Sanhedrin	S
Luke	12:1b-2	1820:3-10	165:3.2/all	Leaven of Pharisees	S
Luke	12:20-21	1821:26-34	165:4.3/all	No riches in heaven	S
Luke	12:21	1474:37-40	133:4.6/2-7	Temporal v. spiritual	C
Luke	12:21,31-34	1859:44-45	170:2.5/all	Spiritual over physical	S
Luke	12:22-23	1577:46-49	140:6.13/10-15	Be not anxious for your lives	S
Luke	12:22-26	1823:15-25	165:5.2/12-30	God provides	S
Luke	12:22-32	1580:10	140:8.8/all	Have faith	S
Luke	12:27-28	1823:26-30	165:5.3/1-9	Ye of little faith	S
Luke	12:29-30	1823:36-39	165:5.3/18-24	Father provides needs	S
Luke	12:31	1897:34	174:0.2/45-46	Seek true realities of spirit	S
Luke	12:31	1536:24-26	137:8.8/1-4	Seek first the kingdom+	S
Luke	12:31	2075:27	195:5.1/5	Seek kingdom of God+	S
Luke	12:31	1823:39-43	165:5.3/24-30	Real needs met	S
Luke	12:31	1569:11-13	140:1.5/1-5	Seek first the kingdom	S
Luke	12:31	1206:35-37	110:3.7/all	By choosing the Divine	C
Luke	12:31	2088:28	196:0.8/3-4	Seek first the kingdom	R
Luke	12:31-32	1710:16	153:2.4/11	Kingdom of God+	C
Luke	12:31-32	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	12:31-32	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	12:31-32	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	12:31-32	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	12:31-32	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	12:31-32	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	12:32-34	1823:44-48	165:5.4/all	Heart follows treasure	S
Luke	12:33-34	1821:46-48	165:4.5/14-17	Treasure in heaven	S
Luke	12:33-34	1577:33-36	140:6.11/11-16	Store up treasures in heaven	S
Luke	12:33-34	1853:29-31	169:2.2/9-11	Spiritually wise	S
Luke	12:35-38	1824:1-10	165:5.6/all	Parable: return from marriage feast	S
Luke	12:39-40	1824:11-14	165:5.7/all	When least expected	S
Luke	12:41	1824:18-19	165:6.1/all	To whom is parable?	S
Luke	12:42-44	1824:20-27	165:6.2/all	Trusted servant	S
Luke	12:45-46	1824:28-31	165:6.3/1-8	Slothful servant	S
Luke	12:48	1570:15-16	140:3.1/16-18	More is required of you	C
Luke	12:48a-53	1824:33-40	165:6.3/12-23	No peace	S
Luke	12:51	1782:10-11	160:5.10/10-12	Not come to bring peace	S
Luke	12:51	597:21-22	52:6.1/16-17	Think not I come for peace	R
Luke	12:51-53	1682:11-18	150:4.3/6-19	No peace, but sorrow on earth	S
Luke	12:52-53	1722:45	154:6.9/4-6	Foes in own household	S
Luke	12:54-56	1744:47-50	157:2.1/25-31	Natural signs	S
Luke	13:1-5	1671:35-38	149:2.10/9-13	Disasters not judgments	S
Luke	13:1-5	1830:24-30	166:4.4/3-14	Innoent victims of time	S
Luke	13:6,09	1571:32-37	140:3.19/3-12	Requirement to bear good fruit	C
Luke	13:6-9	2054:36-39	193:2.2/37-43	Required to bear good fruit	S
Luke	13:6-9	1830:39-45	166:4.9/1-12	Barren fig tree	S
Luke	13:6-9	1572:27	140:4.7/1	Requirement to bear good fruit	C
Luke	13:10-13	1835:40-52	167:3.1/all	Healing on Sabbath	S
Luke	13:10-16	1850:22-23	169:0.6/all	Heals on Sabbath	S
Luke	13:14	1836:11-17	167:3.2/8-32	Chief ruler criticizes healing	S
Luke	13:15-17	1836:18-26	167:3.3/all	Jesus' response	S
Luke	13:18,20,28,29	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	13:18,20,28,29	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	13:18,20,28,29	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	13:18,20,28,29	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	13:18,20,28-29	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	13:18,20,28-29	1710:16	153:2.4/11	Kingdom of God+	C
Luke	13:18,20,28-29	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	13:18-19	1583:10-11	140:8.27/11-12	Character growth	C
Luke	13:18-19	1693:44-48	151:4.2/all	Parable of mustard seed	S
Luke	13:19	1931:44	178:1.15/3	Mustard seed	S
Luke	13:19	1860:38-39	170:2.14/4	Mustard seed	S
Luke	13:20-21	1694:3-5	151:4.3/all	Parable of leaven	S
Luke	13:21	1860:38	170:2.14/3	Leaven in dough	S
Luke	13:21	1931:43-44	178:1.15/1-3	Leaven in dough	S
Luke	13:22-23	1828:27-29	166:3.1/all	Are many saved?	S
Luke	13:24	1828:43-44	166:3.3/13-16	All may enter gate	S
Luke	13:25-27	1829:5-23	166:3.4/9-42	Those who spurn kingdom	S
Luke	13:28-29	1568:31-34	140:1.2/7-13	Many shall come	S
Luke	13:28-30	1829:24-32	166:3.5/all	Losers see others eat together	S
Luke	13:30	1804:10-11	163:3.4/10-12	Many who are first shall be last	S
Luke	13:30	1829:31-32	166:3.5/14-16	First is last, last is first	S
Luke	13:30	466:33	41:10.5/10-11	Last becomes first	C
Luke	13:31	1872:5-8	171:4.4/all	Jesus is warned of plot to kill	S
Luke	13:32	1393:23	126:5.7/16	That fox (Herod)	R
Luke	13:32	1872:18-21	171:4.6/9-14	Jesus' message to Herod	S
Luke	13:33-35a	1872:22-30	171:4.7/1-15	Talk to apostles	S
Luke	13:34	1908:42-44	175:1.23/all	Lament over Jerusalem	S
Luke	13:35	1908:45-49	175:1.24/all	Sad farewell	S
Luke	13:35	1924:12-13	177:3.7/5-6	Leave house desolate	R
Luke	14:1-4	1850:22-23	169:0.6/all	Heals on Sabbath	S
Luke	14:1a	1833:26-28	167:1.1/1-4	Breakfast with Pharisee	S
Luke	14:1b	1834:3-4	167:1.3/4-7	Pharisees watched	S
Luke	14:2	1834:6-7	167:1.4/1-4	Man with dropsy	S
Luke	14:3-4a	1834:18-23	167:1.4/23-33	Jesus asks question, no answer.	S
Luke	14:4b	1834:24-26	167:1.5/1-5	Jesus heals man of dropsy	S
Luke	14:5-14	1834:29-49	167:1.5/10-46	Talks to Pharisees	S
Luke	14:7a	1833:33-39	167:1.2/all	Seat of honor	S
Luke	14:11	1907:13-14	175:1.10/8-11	Humbled / exalted	S
Luke	14:11	1761:17-19	158:8.1/22-24	Humble himself	S
Luke	14:11	1838:27-28	167:5.1/31-33	Exalted-humbled-exalted	S
Luke	14:11	1834:42-44	167:1.5/34-36	Exalted-humbled-exalted	S
Luke	14:12-14	1580:38-39	140:8.12/1-4	Make feasts for poor	S
Luke	14:13	1594:12	141:7.8/4-5	Began work with poor	S
Luke	14:14	1337:28	121:5.11/5	Survival of death: resurrection+	C
Luke	14:14	533:3-11	47:3.3/all	Resurrection changes+	C
Luke	14:15	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	14:15	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	14:15	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	14:15	1835:2-5	167:2.1/1-5	Jewish saying	S
Luke	14:15	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	14:15	1710:16	153:2.4/11	Kingdom of God+	C
Luke	14:15	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	14:15	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	14:16-20	1894:40-48	173:5.2/1-15	Parable of marriage feast (part 1)	S
Luke	14:16-24	1835:7-27	167:2.2/all	Parable of great supper	S
Luke	14:21-24	1895:13-21	173:5.3/1-15	Parable of marriage feast (part 3)	S
Luke	14:25	1869:29-33	171:2.1/all	Jesus addresses crowd	S
Luke	14:25-72	1577:21-23	140:6.9/11-15	Disciples given chance to quit	S
Luke	14:26	1682:19-20	150:4.3/19-23	Love the gospel more than family	S
Luke	14:26	1869:34-40	171:2.2/all	Talk on counting the cost	S
Luke	14:27	1869:41	171:2.3/1-2	You who follow must pay price	S
Luke	14:27	1760:17-19	158:7.5/4-6	Take up responsibilities, follow me	S
Luke	14:27	1770:22-23	159:5.10/12-14	Take up responsibilities, follow me	S
Luke	14:28-30	1869:42-48	171:2.3/2-14	Cost of watchtower	S
Luke	14:31-32	1870:1-6	171:2.3/15-23	Cost of war	S
Luke	14:33	1870:10-12	171:2.4/8-10	Total commitment+	S
Luke	14:33-35	1870:16-24	171:2.5/all	Unworthy motives	S
Luke	14:34-35	1870:17-20	171:2.5/2-8	Salt which loses savor	S
Luke	14:34-35	1572:7-9	140:4.2/all	You are the salt of the earth	S
Luke	14:34-35	1570:43-45	140:3.12/all	You are the salt of the earth	S
Luke	15:1	1540:34	138:3.4/7-8	Publicans and sinners	R
Luke	15:1-2	1850:18-19	169:0.4/all	Eats with publicans and sinners	S
Luke	15:1-2	1342:17-18	121:8.8/9-10	Friend of publicans, sinners	R
Luke	15:1-2	1851:7-8	169:1.2/25-27	Friend of publicans and sinners	S
Luke	15:3-7	1850:34-41	169:1.2/8-21	Parable of Lost sheep	S
Luke	15:3-7	1762:21-32	159:1.2/all	Parable of lost sheep	S
Luke	15:3-7	1853:7	169:1.15/3	Parable of lost sheep	S
Luke	15:3-10	1770:48-49	159:5.13/3-7	God seeks sinners+	S
Luke	15:7,10	1841:30-33	167:7.5/1-7	Seraphic joy	S
Luke	15:7,10	1851:20-22	169:1.4/10-13	Angels joyful over salvation	S
Luke	15:8-9	1851:15-20	169:1.4/1-10	The lost coin	S
Luke	15:8-10	1853:10	169:1.15/9	Parable of lost coin	S
Luke	15:11-12	1851:35-47	169:1.6/all	Father divided estate to son	S
Luke	15:11-32	1853:13	169:1.15/15	Parable of lost son	S
Luke	15:11-32	616:5-6	54:4.2/4-7	Prodigal son	C
Luke	15:11-32	1771:1	159:5.13/6-7	Rejoices upon their return	S
Luke	15:13-16	1851:48-55	169:1.7/all	Son wasted his on riotous living	S
Luke	15:17-20a	1852:7-13	169:1.8/all	Son's decision to return	S
Luke	15:20b-22	1852:14-24	169:1.9/all	Father's welcome	S
Luke	15:23-24	1852:25-29	169:1.10/all	The celebration	S
Luke	15:25-27	1852:30-36	169:1.11/all	Eldest son hears happy noise	S
Luke	15:28-30	1852:37-46	169:1.12/all	Brother objects	S
Luke	15:31-32	1852:47-52	169:1.13/all	Father rejoices	S
Luke	16:1-2	1853:35-41	169:2.3/all	Parable of dishonest steward	S
Luke	16:3-8a	1853:42-56	169:2.4/all	Looked out for self	S
Luke	16:8	1953:33	181:1.2/11-12	Children of light	C
Luke	16:8	1327:28	120:2.2/25-26	"Children of light"	C
Luke	16:8	1655:37-38	147:7.2/18-19	Children of light	C
Luke	16:8	2052:31	193:0.3/17	Children of light	C
Luke	16:8	1934:47	178:3.4/7-8	Children of light	S
Luke	16:8	2042:2	191:4.3/22-23	Children of light	C
Luke	16:8	1949:6	180:4.5/10	Children of light	S
Luke	16:8-9	1853:21-25	169:2.1/all	Zelotes' question	S
Luke	16:8b-9	1854:11-17	169:2.5/all	Do same spiritually	S
Luke	16:10	1854:18-19	169:2.6/1-4	Faithful in little / faithful in much	S
Luke	16:10-12	1854:18-24	169:2.6/all	Be good stewards	S
Luke	16:13	1854:25-27	169:2.7/all	No man can serve two masters	S
Luke	16:13	1199:33-34	109:5.4/5-6	No man can serve two masters	C
Luke	16:13	1577:44-46	140:6.13/7-10	No man may serve two masters	S
Luke	16:14	1854:28-29	169:2.8/1-4	Pharisees sneer	S
Luke	16:15	1826:13-15	166:1.4/18-22	God looks at motives	S
Luke	16:15	1571:37-39	140:3.19/12-16	God judges men's hearts	S
Luke	16:16	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	16:16	1710:16	153:2.4/11	Kingdom of God+	C
Luke	16:16	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	16:16	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	16:16	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	16:16	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	16:16	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	16:17-26	953:41-43	86:4.8/15-18	Sheol+	C
Luke	16:18	1576:38-50	140:6.6/all	Regarding divorce	C
Luke	16:19-21	1854:46-50	169:3.2/1-8	Parable of rich man and beggar	S
Luke	16:22-31	1855:3-22	169:3.2/9-43	People do not believe	S
Luke	16:26	39:29-30	2:5.6/5-7	Great gulf between you & God	C
Luke	17:21	381:2-3	34:6.7/3-4	Spirit of God in man+	C
Luke	17:2	1761:21-23	158:8.1/20-33	Millstone around neck	S
Luke	17:3-4	1638:34-41	146:2.4/8-21	Forgiveness+	C
Luke	17:3-4	449:40	40:8.2/9	Seventy time seven	R
Luke	17:3-4	2017:44-45	188:4.13/10-11	Forgive our debts as we forgive	R
Luke	17:3-4	1862:5-6	170:3.4/all	We are forgiven as we forgive+	S
Luke	17:3-4	1763:20-23	159:1.4/1-7	Forgive seventy times seven	C
Luke	17:4	1551:4-6	139:2.5/4-6	Tenderness, forgiveness	S
Luke	17:5-6	1739:43-48	156:5.12/all	Implicit faith+	C
Luke	17:6	2083:33-35	195:9.8/14-18	Expectant faith+	C
Luke	17:6	1545:40	138:8.8/10-11	Faith is the open door	C
Luke	17:11-13	1827:15-28	166:2.1/all	Ten lepers cured	S
Luke	17:14-16	1827:45-50	166:2.4/17-26	Samaritan gives thanks	S
Luke	17:17-19	1828:7-11	166:2.5/all	Where are other nine	S
Luke	17:20-21	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	17:20-21	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	17:20-21	1533:23-26	137:6.5/12-18	Kingdom not noise, but in hearts	C
Luke	17:20-21	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	17:20-21	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	17:20-21	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	17:20-21	1588:41-43	141:2.1/33-36	Spirit of God within us+	C
Luke	17:20-21	1596:21	142:1.1/8	Kingdom of heaven is at hand	C
Luke	17:20-21	1569:24	140:1.6/12-13	Kingdom is at hand	C
Luke	17:20-21	1710:16	153:2.4/11	Kingdom of God+	C
Luke	17:20-21	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	17:20-21	1758:28	158:6.2/22-23	Kingdom not of world	S
Luke	17:20-21	1750:26	157:6.12/5-6	My kingdom is not of this world	C
Luke	17:21	1130:31-35	103:1.6/3-12	Spirit in man (Thought Adjuster)+	C
Luke	17:21	1859:10-11	170:1.8/7-8	Kingdom within you	S
Luke	17:21	1569:15-17	140:1.5/8-12	Kingdom of God is within you	S
Luke	17:21	2084:24	195:10.4/1	God's kingdom is within you+	S
Luke	17:21	381:2-3	34:6.7/3-4	U R temple; God dwells in you	C
Luke	17:21	139:8	12:7.12/14	God dwells in us+	C
Luke	17:21	1862:35	170:3.11/1	New view: kingdom within	S
Luke	17:21	39:32-33	2:5.6/12-16	God's spirit in you (T/A)+	C
Luke	17:21	1588:25-28	141:2.1/4-8	Kingdom of God already here+	C
Luke	17:21	1864:34-37	170:5.8/all	Kingdom within hearts will spread	S
Luke	17:21	45:8-9	3:1.4/6-7	Ever-present God	R
Luke	17:21	1193:5-6	108:6.2/9-10	Kingdom of heaven in you	R
Luke	17:21	1204:13-16	110:1.5/1-7	Body is tabernacle	C
Luke	17:21	1181:14	107:4.7/1-2	Indwelling spirit: the Adjuster+	C
Luke	17:21	1474:33	133:4.5/8-9	God's spirit lives in us+	C
Luke	17:21	64:42-43	5:2.3/7-9	God's spirit within you+	C
Luke	17:21	195:45-46	16:9.4/6-9	God's spirit lives in us (T/A)+	C
Luke	17:21	1453:38-39	131:10.2/6-7	God's spirit dwells in human soul+	C
Luke	17:21	45:6-7	3:1.4/3	He lives in us+	R
Luke	17:21	1609:36-38	143:2.4/13-16	You become temples of God	C
Luke	17:21	1454:12	131:10.4/12	God's spirit lives in man's heart+	C
Luke	17:21	1487:11-12	134:4.7/1-2	The indwelling spirit+	C
Luke	17:21	1474:22-23	133:4.4/5-7	God dwells in your soul+	C
Luke	17:21	1664:25	148:6.10/17-18	God dwells within you+	C
Luke	17:21	1859:10-11	170:1.8/7-8	Kingdom within you	S
Luke	17:21	1841:22-23	167:7.4/15	God's spirit lives within+	S
Luke	17:21	26:27	1:4.2/1-2	Bodies are temples of God	C
Luke	17:21	1867:15-16	171:0.3/5-7	Kingdom of heaven within you	R
Luke	17:21	1306:39	118:10.17/1-2	Kingdom in hearts+	C
Luke	17:21	1861:24-25	170:2.20/9-10	Kingdom of God within+	C
Luke	17:21	1642:8-9	146:3.5/10-12	Living Spirit of the Father (TA)+	C
Luke	17:23	1536:29-30	137:8.9/1-3	Be not deceived	S
Luke	17:33	1134:28-29	103:5.6/9-11	If save life, lose it; if lose, find	R
Luke	17:33	1760:17-20	158:7.5/4-9	Save life selfishly, lose it	S
Luke	17:33	1575:32-33	140:5.19/4-6	Who would save life, lose it	R
Luke	17:33	1782:9-10	160:5.10/9-10	Who would save life must lose it	S
Luke	18:1-5	1619:25-31	144:2.5/1-12	Parable of haughty judge	S
Luke	18:6-8	1619:31-35	144:2.5/12-19	Point: persistence pays	S
Luke	18:9-14	1838:14-28	167:5.1/8-33	Parable of two prayers	S
Luke	18:10-14	1573:46-47	140:5.7/8-10	Publican's prayer	S
Luke	18:14	1761:17-19	158:8.1/22-24	Humble himself	S
Luke	18:14	1834:42-44	167:1.5/34-36	Exalted-humbled-exalted	S
Luke	18:14	1907:13-14	175:1.10/8-11	Humbled / exalted	S
Luke	18:14	1838:27-28	167:5.1/31-33	Exalted-humbled-exalted	S
Luke	18:15	1839:40-48	167:6.1/1-15	Mothers bring children	S
Luke	18:15-17	1676:48-52	149:6.11/11-19	Childlike faith	C
Luke	18:15-17	2089:41-42	196:0.12/14-15	Become as a child	R
Luke	18:15-17	2089:20-22	196:0.11/4-7	Child-like faith / trust	C
Luke	18:15-17	1861:7-11	170:2.18/5-13	Faith as little child	S
Luke	18:16-17	1576:15-16	140:6.2/7-9	Start as little children	C
Luke	18:16-17	2073:44-46	195:3.5/all	Teaching regarding children	C
