#https://urantia-book.org/urantiabook/bible_refs/Mark_1.html

Book	Ch:Vs	1st Ed Page:Line	Paper:Sec:Ppgh	Key Words	Class
Mark	13:26	1569:13-15	140:1.5/6-8	No unseemly demonstration	C
Mark	13:26	2092:42-43	196:2.5/15-16	Belief in soon-returning Lord+	C
Mark	13:26	1916:26	176:3.3/2-3	Return of Son of Man+	S
Mark	13:26-27	596:38	52:5.7/3-4	Come in glory with angels	R
Mark	13:27	568:45-46	49:6.5/4-6	Angels gather elect	R
Mark	13:27	1247:32-33	113:6.7/6-9	Send angels to gather elect	R
Mark	13:28-29	1915:14-19	176:2.6/7-17	Be wise to ripening of age	S
Mark	13:30	1915:11-12	176:2.6/1-4	Travail of Jerusalem	S
Mark	13:31	1736:20-21	156:2.5/9-10	Words of truth not pass away	R
Mark	13:31	1914:2	176:1.6/17	All things will pass away	S
Mark	13:32	227:20	20:4.5/4-6	Not even angels know time	R
Mark	13:32	1915:5-6	176:2.5/1-4	Only God knows when	S
Mark	13:32-33	409:10	37:3.4/11	I will come again	R
Mark	14:1b	1924:28-34	177:4.1/9-19	Meeting Sanhedrin at Caiaphas'	S
Mark	14:2	1925:43-46	177:4.6/18-23	Fear of multitudes	S
Mark	14:3	1567:18	139:12.10/1-4	Box of ointment	C
Mark	14:3	1879:42-44	172:1.7/9-12	Cost of ointment	S
Mark	14:3a	1878:34-36	172:1.2/1-5	The banquet	S
Mark	14:3b-5	1879:10-21	172:1.5/all	Anointment of Jesus by woman	S
Mark	14:6-9	1879:22-37	172:1.6/all	Jesus defends Mary	S
Mark	14:10	1924:24-28	177:4.1/1-9	Judas goes to Caiaphas' house	S
Mark	14:10-11	1879:38-39	172:1.7/1-4	Judas decides on betrayal	S
Mark	14:10-11,43-45	1567:35-36	139:12.12/1-4	Judas' betrayal	C
Mark	14:11	1926:3-12	177:4.8/all	"Reward" when betray Jesus	S
Mark	14:12	1933:12-14	178:2.5/1-4	Where to eat passover?	S
Mark	14:13-15	1933:22-28	178:2.7/all	Follow man with pitcher	S
Mark	14:16	1933:29-32	178:2.8/all	To upper room	S
Mark	14:17	1937:35-38	179:1.7/all	Jesus enters, seated	S
Mark	14:18	1940:28-35	179:4.1/8-22	Announces pending betrayal	S
Mark	14:18b,20	1940:44-45	179:4.2/16-19	Betrayed by friend	S
Mark	14:19	1940:36-39	179:4.2/1-7	"Is it I?"	S
Mark	14:21	1940:40-44	179:4.2/8-16	Traitor not necessary	S
Mark	14:22	1942:9-14	179:5.3/1-10	Bread of Life	S
Mark	14:23-25	1941:41-47	179:5.1/all	Cup of blessing	S
Mark	14:25	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Mark	14:25	1938:8-11	179:2.2/6-11	The second cup	S
Mark	14:25	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Mark	14:25	382:1-3	34:6.13/16-19	Kingdom of God+	C
Mark	14:25	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Mark	14:25	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Mark	14:25	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Mark	14:26	1962:38-39	181:2.31/all	Sang hymn and left	S
Mark	14:26a	1943:12-14	179:5.10/all	End by singing hymn (Psalm 118)	S
Mark	14:27	1976:34	183:4.6/1-2	Shepherd smitten, flock scatters	C
Mark	14:27-28	1962:13-19	181:2.27/25-34	Last warning, instruction	S
Mark	14:28	2043:49-50	191:5.6/1-4	Go to Galilee	C
Mark	14:29,31	1962:20-22	181:2.28/all	Peter's boast	S
Mark	14:30	1962:24-26	181:2.29/3-7	Foretells Peter's denial	S
Mark	14:30	1981:14-15	184:2.8/10-12	Words of warning	S
Mark	14:32-36	1968:5-15	182:3.1/all	Gethsemane prayer	S
Mark	14:33	1966:16-18	182:2.2/14-16	3 disciples chosen	S
Mark	14:36	34:13-14	2:1.2/16-17	Pt 1: All things possible	R
Mark	14:36	1803:34-40	163:3.2/all	With God, nothing is impossible	S
Mark	14:36	229:46	20:6.7/6	Drink the cup	R
Mark	14:36	1757:34-35	158:5.2/28-29	All things possible to believers	C
Mark	14:36	1522:21-22	136:9.4/5-8	Drink bitter cup	C
Mark	14:36	1453:41	131:10.2/10-11	With God, all things possible	C
Mark	14:36	46:42	3:2.2/3	With God all things possible	R
Mark	14:36	291:26-27	26:5.3/13-15	With God nothing impossible	R
Mark	14:36,39	1303:7	118:8.11/12	My will that your will be done+	R
Mark	14:36,39	1453:43-44	131:10.2/14-16	Live the will of Father, reveal Him+	C
Mark	14:36,39	2089:12-14	196:0.10/29-32	Jesus did His Father's will+	C
Mark	14:36,39	1608:1-2	143:1.4/1-3	Jesus came to do Father's will+	R
Mark	14:36,39	1594:33-34	141:7.11/7-8	Jesus lived the will of Father+	C
Mark	14:36,39	1574:21	140:5.11/4-5	Thy will done+	C
Mark	14:36,39	1417:5-7	128:7.2/5-8	Jesus lived the will of Father	R
Mark	14:36,39	2090:1	196:0.14/1-2	Jesus did Father's will+	C
Mark	14:36,39	1328:38-40	120:2.8/1-5	Jesus to live the will of our Father+	C
Mark	14:36,39	1278:5-7	117:0.1/5-6	Do will of God+	C
Mark	14:36,39	1318:39-40	119:8.4/15-18	Jesus lived will of Father	C
Mark	14:36,39	1324:21-22	120:0.4/30-32	Reveal will of the Universal Father	C
Mark	14:36,39	1947:50-51	180:3.9/10-11	I have done Father's will	C
Mark	14:36,39	1327:10	120:2.1/10-11	Jesus lives the will of Father	C
Mark	14:36,39	1972:5-7	183:1.1/12-15	Jesus did Father's will+	C
Mark	14:36,39	1331:10	120:4.1/12-13	Live subject to will of Father	R
Mark	14:36,39	1514:35	136:4.4/12-13	Not my will but yours be done	R
Mark	14:36,39	24:11	1:2.3/15-16	Desire to do Father's will+	C
Mark	14:36,39	1774:28	160:1.11/19-20	"Not my will but yours be done"	R
Mark	14:36,39	1520:34-35	136:8.3/11-12	Jesus decides: live by Father's will	C
Mark	14:36,39	1200:41	109:6.5/5	Not my will, but Father's	R
Mark	14:36,39	1523:31-33	136:10.1/6-8	Pledge to live by will of Father	R
Mark	14:36,39	1861:27	170:2.20/15	Jesus taught "Father's will"+	C
Mark	14:36.39	1221:33-35	111:5.6/7-10	Not my will but God's will+	C
Mark	14:37	1968:16-20	182:3.2/1-9	1st time apostles sleep	S
Mark	14:39	1968:21-24	182:3.2/10-17	2d Gethsemane prayer	S
Mark	14:40	1968:27-30	182:3.3/all	2nd time apostles sleep	S
Mark	14:41-42	1968:31-41	182:3.4/1-21	3d prayer, 3d sleep	S
Mark	14:43	1973:29-31	183:2.4/all	Judas leads armed band	S
Mark	14:44	1974:4-6	183:3.3/1-6	The plan	S
Mark	14:45	1974:28-32	183:3.5/all	Jesus betrayed by a kiss	S
Mark	14:46-47	1974:41-47	183:3.7/5-17	Assault on Malcus	S
Mark	14:48-49	1975:7-10	183:3.8/7-12	Why take me here?	S
Mark	14:50	1975:11-14	183:3.9/1-7	Followers run away	S
Mark	14:51-52	1975:14-22	183:3.9/7-21	Naked boy	S
Mark	14:51-52	1975:32-34	183:3.10/12-15	John Mark gets a cloak	C
Mark	14:53	1980:1-5	184:1.9/all	Jesus taken to Caiaphas	S
Mark	14:54	1980:7-16	184:2.1/all	Peter enters courtyard	S
Mark	14:54	1551:32	139:2.9/3	Following afar off	R
Mark	14:54	1975:32	183:3.10/12	Peter follows afar off	S
Mark	14:54b	1980:17-18	184:2.2/1-3	Peter warms self	S
Mark	14:55-56	1982:27-33	184:3.6/1-11	Two witnesses sought	S
Mark	14:56-61a	1999:5-6	186:2.2/1-3	Jesus refused to defend self	S
Mark	14:57-59	1982:37-40	184:3.7/1-7	Witnesses found	S
Mark	14:58	1982:39-40	184:3.7/5-7	Destroy temple, make another	S
Mark	14:60-61a	1982:43-45	184:3.8/1-5	Jesus made no defense	S
Mark	14:61b-62	1983:20-27	184:3.11/all	Jesus confesses, I am deliverer	S
Mark	14:61b-62	1979:44-50	184:1.8/all	Conversation with Annas	C
Mark	14:61b-62a	1999:6-9	186:2.2/3-9	Jesus ans questions re: divinity	S
Mark	14:62	1916:26	176:3.3/2-3	Return of Son of Man+	S
Mark	14:62	1860:15-17	170:2.10/6-10	Belief in an earthly kingdom+	S
Mark	14:62	1915:1-4	176:2.4/all	2nd coming with power	S
Mark	14:63-64	1983:28-32	184:3.12/all	High Priest's response	S
Mark	14:65	1984:16-22	184:4.1/19-21	Indignities to Jesus	S
Mark	14:65	1983:45-49	184:3.15/1-9	Disorder in the court	S
Mark	14:65	2000:12-14	186:2.10/5-8	Jesus felt no anger	S
Mark	14:66-68a	1980:31-38	184:2.4/all	1st denial	S
Mark	14:66-72	1551:15-17	139:2.6/13-15	Peter's denial	S
Mark	14:66-72	1551:6-8	139:2.5/6-11	Peter's denial	S
Mark	14:68b,72a	1981:13-14	184:2.8/8-10	Cock crowed	S
Mark	14:69-70a	1980:44-50	184:2.6/all	2nd denial	S
Mark	14:70b-71	1981:3-8	184:2.7/all	3rd denial	S
Mark	14:72	1575:6-10	140:5.16/6-15	Not unmanly to weep	C
Mark	14:72b	1981:14-15	184:2.8/10-12	Peter remembered	S
Mark	14:72c	1981:24-25	184:2.9/3-5	Peter wept bitterly	S
Mark	14:25	1710:16	153:2.4/11	Kingdom of God+	C
Mark	15:1a	1985:22-25	184:5.1/1-7	2nd meeting of court	S
Mark	15:1b	1986:12-14	184:5.8/all	Jesus led to Pilate	S
Mark	15:2	1999:6-9	186:2.2/3-9	Jesus ans questions re: divinity	S
Mark	15:2a	1991:13-14	185:3.2/1-4	Are you King of Jews?	S
Mark	15:2b	1991:30-32	185:3.4/2-4	"Kingdom" acknowledged	S
Mark	15:3a	1990:25-33	185:2.10/all	Charges against Jesus	S
Mark	15:6	1993:14-19	185:5.2/1-10	Custom to free prisoner	S
Mark	15:7	1993:26-29	185:5.3/3-9	Barabbas was a murderer	S
Mark	15:9	1993:30-34	185:5.4/1-8	Which prisoner shall I release	S
Mark	15:10	1993:45-47	185:5.6/1-6	Jesus and Barabbas	S
Mark	15:11	1994:22-24	185:5.8/11-16	Delay helps enemies	S
Mark	15:11	1993:34-38	185:5.4/8-16	"Release Barabbas."	S
Mark	15:12-13	1994:25-28	185:5.9/1-9	What of Jesus? Crucify him!	S
Mark	15:14	1994:31-34	185:5.10/all	Why crucify Jesus?	S
Mark	15:15a	1996:42-43	185:8.2/5-7	Release of Barabbas	S
Mark	15:15b	1995:4-6	185:6.2/1-5	Jesus scourged	S
Mark	15:15c	2001:29-31	186:4.1/5-8	Pilate: crucify him immediately	S
Mark	15:16-20a	1995:8-18	185:6.2/9-27	The scourging	S
Mark	15:20ab	2001:31-34	186:4.1/8-15	Jesus is mocked but not hit	S
Mark	15:20b	1997:26-28	186:1.1/1-5	Jesus delivered to be crucified	S
Mark	15:20c	2001:37-38	186:4.2/1-4	Time of departure	S
Mark	15:21	2006:28-29	187:1.10/14-16	Alexander and Rufus	S
Mark	15:21	1438:34-38	130:6.6/4-12	Simon cross-bearer	C
Mark	15:21	2006:14-20	187:1.9/all	Bearing Jesus' cross	S
Mark	15:22	2006:32-34	187:1.11/all	Place of crucifixion	S
Mark	15:23	2007:7-11	187:2.3/4-11	Jesus refuses narcotics	S
Mark	15:24a	2006:36-46	187:2.1/all	The crucifixion	S
Mark	15:24b	2007:44-50	187:2.8/3-14	Dividing Jesus' clothes	S
Mark	15:25	2008:8-9	187:3.1/1-2	Time of crucifixion	S
Mark	15:26	2005:7-9	187:1.2/15-19	Sign: KING OF JEWS	S
Mark	15:26	2007:22-24	187:2.5/1-4	Sign: KING OF JEWS	S
Mark	15:27	2001:47-51	186:4.3/all	Two malefactors	S
Mark	15:27	2004:12-14	187:0.2/all	Jesus hanged with 2 malefactors	S
Mark	15:27	2007:15-16	187:2.4/1-3	Two malefactors	S
Mark	15:28	1347:43-44	122:4.4/1-2	Messianic prophecy: Is 53:12	R
Mark	15:29	1982:39-40	184:3.7/5-7	Destroy temple, make another	S
Mark	15:29-32	2008:20-28	187:3.3/all	Taunting, cruel talk	S
Mark	15:29-32	1520:6-7	136:7.4/4-5	Even when watchers dare Jesus	S
Mark	15:29-32,36b	2063:5-6	194:3.2/12-14	Taunted Jesus on cross	S
Mark	15:31	1518:31	136:6.5/4-5	He saved others, not himself	R
Mark	15:33	2011:34	187:6.1/1-2	Darkness of sandstorm	S
Mark	15:33	2010:9-13	187:5.1/1-9	Darkness; sand storm	S
Mark	15:34	2010:21-38	187:5.2/7-36	Jesus quotes scriptures	S
Mark	15:36a	2010:39-42	187:5.3/all	Again, "I thirst"	S
Mark	15:37	2011:3-5	187:5.5/1-5	Jesus dies on cross	S
Mark	15:39	1748:8	157:5.1/12	Jesus, the Son of God+	C
Mark	15:39	1590:4	141:3.5/10	Gospel of Divine Sonship+	C
Mark	15:39	1509:25	136:1.1/13	Jesus, Son of God+	R
Mark	15:39	2011:5-6	187:5.5/6-9	Truly, Son of God	S
Mark	15:40	1357:5-6	123:1:5/1-4	Jesus' brother, James	C
Mark	15:40	1362:1-2	123:4.9/all	Jesus' brother, Joseph	C
Mark	15:40	1345:15-20	122:1.3/all	Jesus' parents	S
Mark	15:40	1403:35-36	127:5.6/14-17	Mary, women, saw crucifixion	R
Mark	15:40-41	1671:23-24	149:2.8/6-8	Women disciples	S
Mark	15:40-41	2008:14-17	187:3.2/1-7	People watching	S
Mark	15:40-41,47	1680:21-24	150:2.3/11-15	Faithful women	S
Mark	15:42	2011:19-20	187:5.7/1-4	Day of preparation	S
Mark	15:43	382:1-3	34:6.13/16-19	Kingdom of God+	C
Mark	15:43	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Mark	15:43	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Mark	15:43	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Mark	15:43	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Mark	15:43	1710:16	153:2.4/11	Kingdom of God+	C
Mark	15:43	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Mark	15:43-45	2012:18-26	188:0.3/1-16	Friends retrieve body	S
Mark	15:46	2013:8-11	188:1.2/4-11	Bury in new tomb	S
Mark	15:46-47	2013:17-21	188:1.3/all	Burial process	S
Mark	15:47	2013:38-47	188:1.7/all	The women	S
Mark	16:1-2	2025:30-35	189:4.3/all	Women approach tomb	S
Mark	16:1-6,08	2026:32-49	189:4.10/all	Appearance to women	C
Mark	16:3-4	2025:45-47	189:4.6/1-5	Surprised at stone rolled away	S
Mark	16:5a	2026:1-2	189:4.6/8-19	Entered sepulchre	S
Mark	16:6	2023:46-50	189:2.7/all	The empty tomb	S
Mark	16:6	2026:3-9	189:4.6/13-24	Find empty tomb	S
Mark	16:7	2027:46-50	189:5.4/all	Christ is risen, go to Galilee	S
Mark	16:7	2043:49-50	191:5.6/1-4	Go to Galilee	S
Mark	16:7	2037:35	191:0.4/16	Tell Peter	R
Mark	16:7	1962:18-19	181:2.27/32-34	I will go to Galilee	S
Mark	16:7	2039:30-31	191:1.2/6	Tell Peter	R
Mark	16:7	2027:4-7	189:4.12/all	Go tell apostles & Peter	S
Mark	16:8,10-11	2027:8-11	189:4.13/1-6	Women tell, not believed	S
Mark	16:12	2034:27-37	190:5.2/all	Road to Emmaus	S
Mark	16:13a	2036:9-13	190:5.8/all	Good news: risen Lord	S
Mark	16:14a	2040:18-22	191:2.1/1-9	1st appearance to apostles	S
Mark	16:14b	2040:23-27	191:2.1/10-17	Jesus chides apostles	S
Mark	16:15	1824:43-44	165:6.3/28-30	Great Commission	C
Mark	16:15	2053:38-40	193:1.2/9-12	Teach God's love to world	C
Mark	16:15	2042:8-9	191:4.4/1-3	Great commission	C
Mark	16:15	2044:35	191:6.3/8-10	Great Commission	C
Mark	16:15	2057:25-26	193:5.2/7-10	Proclaim new gospel+	S
Mark	16:15	2052:39-40	193:0.4/10-11	Go preach love of God	C
Mark	16:15	1608:22-24	143:1.5/11-15	Go preach gospel to everyone	C
Mark	16:15	2054:5-6	193:1.2/33-35	Tell good news to world	C
Mark	16:15	2053:14-16	193:0.5/17-19	Preach gospel to all the world	C
Mark	16:15	1914:30-31	176:2.3/9-10	Gospel to go to all the world	C
Mark	16:15	2054:41-42	193:2.2/46-47	Great Commission	C
Mark	16:15	1051:8	95:7.3/13-14	Great commission	R
Mark	16:15	2033:17	190:3.1/28-29	Great commission	S
Mark	16:15	2043:4-5	191:5.3/3-4	Great Commission	C
Mark	16:15	2034:2-3	190:4.1/14-16	Great commission	S
Mark	16:15	1931:41-42	178:1.14/10-12	Great Commission	C
Mark	16:15	1957:35-36	181:2.12/14-16	Proclaim gospel to world	S
Mark	16:15	1934:28-30	178:3.2/20-23	I send you forth as I was sent	S
Mark	16:15	1584:4	140:9.2/6-8	Charge: go preach to the world	S
Mark	16:16	1610:3-5	143:2.6/1-5	Saved by faith, not deeds	C
Mark	16:16	2053:42	193:1.2/16	Faith saves your soul	S
Mark	16:16	1682:46	150:5.3/4-5	Saved by faith+	S
Mark	16:19	64:33	5:2.2/3-4	Right hand of the Father	R
Mark	16:19	2057:31-34	193:5.3/all	The ascension	S
Mark	16:19	239:45-46	21:4.4/1-5	Right hand of God	R
Mark	16:19	1317:34-37	119:8.1/1-6	Michael's present status+	C
Mark	16:19	418:6-7	38:0.1/4-7	Right hand of God	C
Mark	16:19	1537:15	137:8.16/3-4	Attain right hand of glory	S
Mark	16:19	2057:39-42	193:5.5/all	Jesus' sovereignty confirmed	S
Mark	16:19	148:46-47	13:2.7/11	Right hand of God	C
Mark	22:37	1446:11	131:2.13/1	Love the Lord supremely+	R
